date,iso_code,location,total_cases,population
2021-08-12,MEX,Mexico,3052920.0,127504120
2021-08-13,MEX,Mexico,3052920.0,127504120
2021-08-14,MEX,Mexico,3052920.0,127504120
2021-08-15,MEX,Mexico,3188061.0,127504120
2021-08-16,MEX,Mexico,3188061.0,127504120
2021-08-17,MEX,Mexico,3188061.0,127504120
2021-08-18,MEX,Mexico,3188061.0,127504120
2021-08-19,MEX,Mexico,3188061.0,127504120
2021-08-20,MEX,Mexico,3188061.0,127504120
2021-08-21,MEX,Mexico,3188061.0,127504120
2021-08-22,MEX,Mexico,3308944.0,127504120
2021-08-23,MEX,Mexico,3308944.0,127504120
2021-08-24,MEX,Mexico,3308944.0,127504120
2021-08-25,MEX,Mexico,3308944.0,127504120
2021-08-26,MEX,Mexico,3308944.0,127504120
2021-08-27,MEX,Mexico,3308944.0,127504120
2021-08-28,MEX,Mexico,3308944.0,127504120
2021-08-29,MEX,Mexico,3411959.0,127504120
2021-08-30,MEX,Mexico,3411959.0,127504120
2021-08-31,MEX,Mexico,3411959.0,127504120
2021-09-01,MEX,Mexico,3411959.0,127504120
2021-09-02,MEX,Mexico,3411959.0,127504120
2021-09-03,MEX,Mexico,3411959.0,127504120
2021-09-04,MEX,Mexico,3411959.0,127504120
2021-09-05,MEX,Mexico,3499301.0,127504120
2021-09-06,MEX,Mexico,3499301.0,127504120
2021-09-07,MEX,Mexico,3499301.0,127504120
2021-09-08,MEX,Mexico,3499301.0,127504120
2021-09-09,MEX,Mexico,3499301.0,127504120
2021-09-10,MEX,Mexico,3499301.0,127504120
2021-09-11,MEX,Mexico,3499301.0,127504120
2021-09-12,MEX,Mexico,3575585.0,127504120
2021-09-13,MEX,Mexico,3575585.0,127504120
2021-09-14,MEX,Mexico,3575585.0,127504120
2021-09-15,MEX,Mexico,3575585.0,127504120
2021-09-16,MEX,Mexico,3575585.0,127504120
2021-09-17,MEX,Mexico,3575585.0,127504120
2021-09-18,MEX,Mexico,3575585.0,127504120
2021-09-19,MEX,Mexico,3633546.0,127504120
2021-09-20,MEX,Mexico,3633546.0,127504120
2021-09-21,MEX,Mexico,3633546.0,127504120
2021-09-22,MEX,Mexico,3633546.0,127504120
2021-09-23,MEX,Mexico,3633546.0,127504120
2021-09-24,MEX,Mexico,3633546.0,127504120
2021-09-25,MEX,Mexico,3633546.0,127504120
2021-09-26,MEX,Mexico,3692414.0,127504120
2021-09-27,MEX,Mexico,3692414.0,127504120
2021-09-28,MEX,Mexico,3692414.0,127504120
2021-09-29,MEX,Mexico,3692414.0,127504120
2021-09-30,MEX,Mexico,3692414.0,127504120
2021-10-01,MEX,Mexico,3692414.0,127504120
2021-10-02,MEX,Mexico,3692414.0,127504120
2021-10-03,MEX,Mexico,3737172.0,127504120
2021-10-04,MEX,Mexico,3737172.0,127504120
2021-10-05,MEX,Mexico,3737172.0,127504120
2021-10-06,MEX,Mexico,3737172.0,127504120
2021-10-07,MEX,Mexico,3737172.0,127504120
2021-10-08,MEX,Mexico,3737172.0,127504120
2021-10-09,MEX,Mexico,3737172.0,127504120
2021-10-10,MEX,Mexico,3773366.0,127504120
2021-10-11,MEX,Mexico,3773366.0,127504120
2021-10-12,MEX,Mexico,3773366.0,127504120
2021-10-13,MEX,Mexico,3773366.0,127504120
2021-10-14,MEX,Mexico,3773366.0,127504120
2021-10-15,MEX,Mexico,3773366.0,127504120
2021-10-16,MEX,Mexico,3773366.0,127504120
2021-10-17,MEX,Mexico,3804425.0,127504120
2021-10-18,MEX,Mexico,3804425.0,127504120
2021-10-19,MEX,Mexico,3804425.0,127504120
2021-10-20,MEX,Mexico,3804425.0,127504120
2021-10-21,MEX,Mexico,3804425.0,127504120
2021-10-22,MEX,Mexico,3804425.0,127504120
2021-10-23,MEX,Mexico,3804425.0,127504120
2021-10-24,MEX,Mexico,3830187.0,127504120
2021-10-25,MEX,Mexico,3830187.0,127504120
2021-10-26,MEX,Mexico,3830187.0,127504120
2021-10-27,MEX,Mexico,3830187.0,127504120
2021-10-28,MEX,Mexico,3830187.0,127504120
2021-10-29,MEX,Mexico,3830187.0,127504120
2021-10-30,MEX,Mexico,3830187.0,127504120
2021-10-31,MEX,Mexico,3853632.0,127504120
2021-11-01,MEX,Mexico,3853632.0,127504120
2021-11-02,MEX,Mexico,3853632.0,127504120
2021-11-03,MEX,Mexico,3853632.0,127504120
2021-11-04,MEX,Mexico,3853632.0,127504120
2021-11-05,MEX,Mexico,3853632.0,127504120
2021-11-06,MEX,Mexico,3853632.0,127504120
2021-11-07,MEX,Mexico,3872539.0,127504120
2021-11-08,MEX,Mexico,3872539.0,127504120
2021-11-09,MEX,Mexico,3872539.0,127504120
2021-11-10,MEX,Mexico,3872539.0,127504120
2021-11-11,MEX,Mexico,3872539.0,127504120
2021-11-12,MEX,Mexico,3872539.0,127504120
2021-11-13,MEX,Mexico,3872539.0,127504120
2021-11-14,MEX,Mexico,3892540.0,127504120
2021-11-15,MEX,Mexico,3892540.0,127504120
2021-11-16,MEX,Mexico,3892540.0,127504120
2021-11-17,MEX,Mexico,3892540.0,127504120
2021-11-18,MEX,Mexico,3892540.0,127504120
2021-11-19,MEX,Mexico,3892540.0,127504120
2021-11-20,MEX,Mexico,3892540.0,127504120
2021-11-21,MEX,Mexico,3909768.0,127504120
2021-11-22,MEX,Mexico,3909768.0,127504120
2021-11-23,MEX,Mexico,3909768.0,127504120
2021-11-24,MEX,Mexico,3909768.0,127504120
2021-11-25,MEX,Mexico,3909768.0,127504120
2021-11-26,MEX,Mexico,3909768.0,127504120
2021-11-27,MEX,Mexico,3909768.0,127504120
2021-11-28,MEX,Mexico,3929117.0,127504120
2021-11-29,MEX,Mexico,3929117.0,127504120
2021-11-30,MEX,Mexico,3929117.0,127504120
2021-12-01,MEX,Mexico,3929117.0,127504120
2021-12-02,MEX,Mexico,3929117.0,127504120
2021-12-03,MEX,Mexico,3929117.0,127504120
2021-12-04,MEX,Mexico,3929117.0,127504120
2021-12-05,MEX,Mexico,3947364.0,127504120
2021-12-06,MEX,Mexico,3947364.0,127504120
2021-12-07,MEX,Mexico,3947364.0,127504120
2021-12-08,MEX,Mexico,3947364.0,127504120
2021-12-09,MEX,Mexico,3947364.0,127504120
2021-12-10,MEX,Mexico,3947364.0,127504120
2021-12-11,MEX,Mexico,3947364.0,127504120
2021-12-12,MEX,Mexico,3964848.0,127504120
2021-12-13,MEX,Mexico,3964848.0,127504120
2021-12-14,MEX,Mexico,3964848.0,127504120
2021-12-15,MEX,Mexico,3964848.0,127504120
2021-12-16,MEX,Mexico,3964848.0,127504120
2021-12-17,MEX,Mexico,3964848.0,127504120
2021-12-18,MEX,Mexico,3964848.0,127504120
2021-12-19,MEX,Mexico,3980976.0,127504120
2021-12-20,MEX,Mexico,3980976.0,127504120
2021-12-21,MEX,Mexico,3980976.0,127504120
2021-12-22,MEX,Mexico,3980976.0,127504120
2021-12-23,MEX,Mexico,3980976.0,127504120
2021-12-24,MEX,Mexico,3980976.0,127504120
2021-12-25,MEX,Mexico,3980976.0,127504120
2021-12-26,MEX,Mexico,4001979.0,127504120
2021-12-27,MEX,Mexico,4001979.0,127504120
2021-12-28,MEX,Mexico,4001979.0,127504120
2021-12-29,MEX,Mexico,4001979.0,127504120
2021-12-30,MEX,Mexico,4001979.0,127504120
2021-12-31,MEX,Mexico,4001979.0,127504120
2022-01-01,MEX,Mexico,4001979.0,127504120
2022-01-02,MEX,Mexico,4058899.0,127504120
2022-01-03,MEX,Mexico,4058899.0,127504120
2022-01-04,MEX,Mexico,4058899.0,127504120
2022-01-05,MEX,Mexico,4058899.0,127504120
2022-01-06,MEX,Mexico,4058899.0,127504120
2022-01-07,MEX,Mexico,4058899.0,127504120
2022-01-08,MEX,Mexico,4058899.0,127504120
2022-01-09,MEX,Mexico,4253702.0,127504120
2022-01-10,MEX,Mexico,4253702.0,127504120
2022-01-11,MEX,Mexico,4253702.0,127504120
2022-01-12,MEX,Mexico,4253702.0,127504120
2022-01-13,MEX,Mexico,4253702.0,127504120
2022-01-14,MEX,Mexico,4253702.0,127504120
2022-01-15,MEX,Mexico,4253702.0,127504120
2022-01-16,MEX,Mexico,4660484.0,127504120
2022-01-17,MEX,Mexico,4660484.0,127504120
2022-01-18,MEX,Mexico,4660484.0,127504120
2022-01-19,MEX,Mexico,4660484.0,127504120
2022-01-20,MEX,Mexico,4660484.0,127504120
2022-01-21,MEX,Mexico,4660484.0,127504120
2022-01-22,MEX,Mexico,4660484.0,127504120
2022-01-23,MEX,Mexico,5067299.0,127504120
2022-01-24,MEX,Mexico,5067299.0,127504120
2022-01-25,MEX,Mexico,5067299.0,127504120
2022-01-26,MEX,Mexico,5067299.0,127504120
2022-01-27,MEX,Mexico,5067299.0,127504120
2022-01-28,MEX,Mexico,5067299.0,127504120
2022-01-29,MEX,Mexico,5067299.0,127504120
2022-01-30,MEX,Mexico,5350028.0,127504120
2022-01-31,MEX,Mexico,5350028.0,127504120
2022-02-01,MEX,Mexico,5350028.0,127504120
2022-02-02,MEX,Mexico,5350028.0,127504120
2022-02-03,MEX,Mexico,5350028.0,127504120
2022-02-04,MEX,Mexico,5350028.0,127504120
2022-02-05,MEX,Mexico,5350028.0,127504120
2022-02-06,MEX,Mexico,5516575.0,127504120
2022-02-07,MEX,Mexico,5516575.0,127504120
2022-02-08,MEX,Mexico,5516575.0,127504120
2022-02-09,MEX,Mexico,5516575.0,127504120
2022-02-10,MEX,Mexico,5516575.0,127504120
2022-02-11,MEX,Mexico,5516575.0,127504120
2022-02-12,MEX,Mexico,5516575.0,127504120
2022-02-13,MEX,Mexico,5602947.0,127504120
2022-02-14,MEX,Mexico,5602947.0,127504120
2022-02-15,MEX,Mexico,5602947.0,127504120
2022-02-16,MEX,Mexico,5602947.0,127504120
2022-02-17,MEX,Mexico,5602947.0,127504120
2022-02-18,MEX,Mexico,5602947.0,127504120
2022-02-19,MEX,Mexico,5602947.0,127504120
2022-02-20,MEX,Mexico,5664523.0,127504120
2022-02-21,MEX,Mexico,5664523.0,127504120
2022-02-22,MEX,Mexico,5664523.0,127504120
2022-02-23,MEX,Mexico,5664523.0,127504120
2022-02-24,MEX,Mexico,5664523.0,127504120
2022-02-25,MEX,Mexico,5664523.0,127504120
2022-02-26,MEX,Mexico,5664523.0,127504120
2022-02-27,MEX,Mexico,5701804.0,127504120
2022-02-28,MEX,Mexico,5701804.0,127504120
2022-03-01,MEX,Mexico,5701804.0,127504120
2022-03-02,MEX,Mexico,5701804.0,127504120
2022-03-03,MEX,Mexico,5701804.0,127504120
2022-03-04,MEX,Mexico,5701804.0,127504120
2022-03-05,MEX,Mexico,5701804.0,127504120
2022-03-06,MEX,Mexico,5723173.0,127504120
2022-03-07,MEX,Mexico,5723173.0,127504120
2022-03-08,MEX,Mexico,5723173.0,127504120
2022-03-09,MEX,Mexico,5723173.0,127504120
2022-03-10,MEX,Mexico,5723173.0,127504120
2022-03-11,MEX,Mexico,5723173.0,127504120
2022-03-12,MEX,Mexico,5723173.0,127504120
2022-03-13,MEX,Mexico,5737242.0,127504120
2022-03-14,MEX,Mexico,5737242.0,127504120
2022-03-15,MEX,Mexico,5737242.0,127504120
2022-03-16,MEX,Mexico,5737242.0,127504120
2022-03-17,MEX,Mexico,5737242.0,127504120
2022-03-18,MEX,Mexico,5737242.0,127504120
2022-03-19,MEX,Mexico,5737242.0,127504120
2022-03-20,MEX,Mexico,5747310.0,127504120
2022-03-21,MEX,Mexico,5747310.0,127504120
2022-03-22,MEX,Mexico,5747310.0,127504120
2022-03-23,MEX,Mexico,5747310.0,127504120
2022-03-24,MEX,Mexico,5747310.0,127504120
2022-03-25,MEX,Mexico,5747310.0,127504120
2022-03-26,MEX,Mexico,5747310.0,127504120
2022-03-27,MEX,Mexico,5754230.0,127504120
2022-03-28,MEX,Mexico,5754230.0,127504120
2022-03-29,MEX,Mexico,5754230.0,127504120
2022-03-30,MEX,Mexico,5754230.0,127504120
2022-03-31,MEX,Mexico,5754230.0,127504120
2022-04-01,MEX,Mexico,5754230.0,127504120
2022-04-02,MEX,Mexico,5754230.0,127504120
2022-04-03,MEX,Mexico,5760753.0,127504120
2022-04-04,MEX,Mexico,5760753.0,127504120
2022-04-05,MEX,Mexico,5760753.0,127504120
2022-04-06,MEX,Mexico,5760753.0,127504120
2022-04-07,MEX,Mexico,5760753.0,127504120
2022-04-08,MEX,Mexico,5760753.0,127504120
2022-04-09,MEX,Mexico,5760753.0,127504120
2022-04-10,MEX,Mexico,5765510.0,127504120
2022-04-11,MEX,Mexico,5765510.0,127504120
2022-04-12,MEX,Mexico,5765510.0,127504120
2022-04-13,MEX,Mexico,5765510.0,127504120
2022-04-14,MEX,Mexico,5765510.0,127504120
2022-04-15,MEX,Mexico,5765510.0,127504120
2022-04-16,MEX,Mexico,5765510.0,127504120
2022-04-17,MEX,Mexico,5768715.0,127504120
2022-04-18,MEX,Mexico,5768715.0,127504120
2022-04-19,MEX,Mexico,5768715.0,127504120
2022-04-20,MEX,Mexico,5768715.0,127504120
2022-04-21,MEX,Mexico,5768715.0,127504120
2022-04-22,MEX,Mexico,5768715.0,127504120
2022-04-23,MEX,Mexico,5768715.0,127504120
2022-04-24,MEX,Mexico,5772561.0,127504120
2022-04-25,MEX,Mexico,5772561.0,127504120
2022-04-26,MEX,Mexico,5772561.0,127504120
2022-04-27,MEX,Mexico,5772561.0,127504120
2022-04-28,MEX,Mexico,5772561.0,127504120
2022-04-29,MEX,Mexico,5772561.0,127504120
2022-04-30,MEX,Mexico,5772561.0,127504120
2022-05-01,MEX,Mexico,5776554.0,127504120
2022-05-02,MEX,Mexico,5776554.0,127504120
2022-05-03,MEX,Mexico,5776554.0,127504120
2022-05-04,MEX,Mexico,5776554.0,127504120
2022-05-05,MEX,Mexico,5776554.0,127504120
2022-05-06,MEX,Mexico,5776554.0,127504120
2022-05-07,MEX,Mexico,5776554.0,127504120
2022-05-08,MEX,Mexico,5780878.0,127504120
2022-05-09,MEX,Mexico,5780878.0,127504120
2022-05-10,MEX,Mexico,5780878.0,127504120
2022-05-11,MEX,Mexico,5780878.0,127504120
2022-05-12,MEX,Mexico,5780878.0,127504120
2022-05-13,MEX,Mexico,5780878.0,127504120
2022-05-14,MEX,Mexico,5780878.0,127504120
2022-05-15,MEX,Mexico,5786237.0,127504120
2022-05-16,MEX,Mexico,5786237.0,127504120
2022-05-17,MEX,Mexico,5786237.0,127504120
2022-05-18,MEX,Mexico,5786237.0,127504120
2022-05-19,MEX,Mexico,5786237.0,127504120
2022-05-20,MEX,Mexico,5786237.0,127504120
2022-05-21,MEX,Mexico,5786237.0,127504120
2022-05-22,MEX,Mexico,5793987.0,127504120
2022-05-23,MEX,Mexico,5793987.0,127504120
2022-05-24,MEX,Mexico,5793987.0,127504120
2022-05-25,MEX,Mexico,5793987.0,127504120
2022-05-26,MEX,Mexico,5793987.0,127504120
2022-05-27,MEX,Mexico,5793987.0,127504120
2022-05-28,MEX,Mexico,5793987.0,127504120
2022-05-29,MEX,Mexico,5806224.0,127504120
2022-05-30,MEX,Mexico,5806224.0,127504120
2022-05-31,MEX,Mexico,5806224.0,127504120
2022-06-01,MEX,Mexico,5806224.0,127504120
2022-06-02,MEX,Mexico,5806224.0,127504120
2022-06-03,MEX,Mexico,5806224.0,127504120
2022-06-04,MEX,Mexico,5806224.0,127504120
2022-06-05,MEX,Mexico,5825774.0,127504120
2022-06-06,MEX,Mexico,5825774.0,127504120
2022-06-07,MEX,Mexico,5825774.0,127504120
2022-06-08,MEX,Mexico,5825774.0,127504120
2022-06-09,MEX,Mexico,5825774.0,127504120
2022-06-10,MEX,Mexico,5825774.0,127504120
2022-06-11,MEX,Mexico,5825774.0,127504120
2022-06-12,MEX,Mexico,5860145.0,127504120
2022-06-13,MEX,Mexico,5860145.0,127504120
2022-06-14,MEX,Mexico,5860145.0,127504120
2022-06-15,MEX,Mexico,5860145.0,127504120
2022-06-16,MEX,Mexico,5860145.0,127504120
2022-06-17,MEX,Mexico,5860145.0,127504120
2022-06-18,MEX,Mexico,5860145.0,127504120
2022-06-19,MEX,Mexico,5915458.0,127504120
2022-06-20,MEX,Mexico,5915458.0,127504120
2022-06-21,MEX,Mexico,5915458.0,127504120
2022-06-22,MEX,Mexico,5915458.0,127504120
2022-06-23,MEX,Mexico,5915458.0,127504120
2022-06-24,MEX,Mexico,5915458.0,127504120
2022-06-25,MEX,Mexico,5915458.0,127504120
2022-06-26,MEX,Mexico,6012724.0,127504120
2022-06-27,MEX,Mexico,6012724.0,127504120
2022-06-28,MEX,Mexico,6012724.0,127504120
2022-06-29,MEX,Mexico,6012724.0,127504120
2022-06-30,MEX,Mexico,6012724.0,127504120
2022-07-01,MEX,Mexico,6012724.0,127504120
2022-07-02,MEX,Mexico,6012724.0,127504120
2022-07-03,MEX,Mexico,6165189.0,127504120
2022-07-04,MEX,Mexico,6165189.0,127504120
2022-07-05,MEX,Mexico,6165189.0,127504120
2022-07-06,MEX,Mexico,6165189.0,127504120
2022-07-07,MEX,Mexico,6165189.0,127504120
2022-07-08,MEX,Mexico,6165189.0,127504120
2022-07-09,MEX,Mexico,6165189.0,127504120
2022-07-10,MEX,Mexico,6365294.0,127504120
2022-07-11,MEX,Mexico,6365294.0,127504120
2022-07-12,MEX,Mexico,6365294.0,127504120
2022-07-13,MEX,Mexico,6365294.0,127504120
2022-07-14,MEX,Mexico,6365294.0,127504120
2022-07-15,MEX,Mexico,6365294.0,127504120
2022-07-16,MEX,Mexico,6365294.0,127504120
2022-07-17,MEX,Mexico,6579167.0,127504120
2022-07-18,MEX,Mexico,6579167.0,127504120
2022-07-19,MEX,Mexico,6579167.0,127504120
2022-07-20,MEX,Mexico,6579167.0,127504120
2022-07-21,MEX,Mexico,6579167.0,127504120
2022-07-22,MEX,Mexico,6579167.0,127504120
2022-07-23,MEX,Mexico,6579167.0,127504120
2022-07-24,MEX,Mexico,6759154.0,127504120
2022-07-25,MEX,Mexico,6759154.0,127504120
2022-07-26,MEX,Mexico,6759154.0,127504120
2022-07-27,MEX,Mexico,6759154.0,127504120
2022-07-28,MEX,Mexico,6759154.0,127504120
2022-07-29,MEX,Mexico,6759154.0,127504120
2022-07-30,MEX,Mexico,6759154.0,127504120
2022-07-31,MEX,Mexico,6881192.0,127504120
2022-08-01,MEX,Mexico,6881192.0,127504120
2022-08-02,MEX,Mexico,6881192.0,127504120
2022-08-03,MEX,Mexico,6881192.0,127504120
2022-08-04,MEX,Mexico,6881192.0,127504120
2022-08-05,MEX,Mexico,6881192.0,127504120
2022-08-06,MEX,Mexico,6881192.0,127504120
2022-08-07,MEX,Mexico,6961455.0,127504120
2022-08-08,MEX,Mexico,6961455.0,127504120
2022-08-09,MEX,Mexico,6961455.0,127504120
2022-08-10,MEX,Mexico,6961455.0,127504120
2022-08-11,MEX,Mexico,6961455.0,127504120
2022-08-12,MEX,Mexico,6961455.0,127504120
2022-08-13,MEX,Mexico,6961455.0,127504120
2022-08-14,MEX,Mexico,7015109.0,127504120
2022-08-15,MEX,Mexico,7015109.0,127504120
2022-08-16,MEX,Mexico,7015109.0,127504120
2022-08-17,MEX,Mexico,7015109.0,127504120
2022-08-18,MEX,Mexico,7015109.0,127504120
2022-08-19,MEX,Mexico,7015109.0,127504120
2022-08-20,MEX,Mexico,7015109.0,127504120
2022-08-21,MEX,Mexico,7048353.0,127504120
2022-08-22,MEX,Mexico,7048353.0,127504120
2022-08-23,MEX,Mexico,7048353.0,127504120
2022-08-24,MEX,Mexico,7048353.0,127504120
2022-08-25,MEX,Mexico,7048353.0,127504120
2022-08-26,MEX,Mexico,7048353.0,127504120
2022-08-27,MEX,Mexico,7048353.0,127504120
2022-08-28,MEX,Mexico,7071309.0,127504120
2022-08-29,MEX,Mexico,7071309.0,127504120
2022-08-30,MEX,Mexico,7071309.0,127504120
2022-08-31,MEX,Mexico,7071309.0,127504120
2022-09-01,MEX,Mexico,7071309.0,127504120
2022-09-02,MEX,Mexico,7071309.0,127504120
2022-09-03,MEX,Mexico,7071309.0,127504120
2022-09-04,MEX,Mexico,7087720.0,127504120
2022-09-05,MEX,Mexico,7087720.0,127504120
2022-09-06,MEX,Mexico,7087720.0,127504120
2022-09-07,MEX,Mexico,7087720.0,127504120
2022-09-08,MEX,Mexico,7087720.0,127504120
2022-09-09,MEX,Mexico,7087720.0,127504120
2022-09-10,MEX,Mexico,7087720.0,127504120
2022-09-11,MEX,Mexico,7099775.0,127504120
2022-09-12,MEX,Mexico,7099775.0,127504120
2022-09-13,MEX,Mexico,7099775.0,127504120
2022-09-14,MEX,Mexico,7099775.0,127504120
2022-09-15,MEX,Mexico,7099775.0,127504120
2022-09-16,MEX,Mexico,7099775.0,127504120
2022-09-17,MEX,Mexico,7099775.0,127504120
2022-09-18,MEX,Mexico,7107466.0,127504120
2022-09-19,MEX,Mexico,7107466.0,127504120
2022-09-20,MEX,Mexico,7107466.0,127504120
2022-09-21,MEX,Mexico,7107466.0,127504120
2022-09-22,MEX,Mexico,7107466.0,127504120
2022-09-23,MEX,Mexico,7107466.0,127504120
2022-09-24,MEX,Mexico,7107466.0,127504120
2022-09-25,MEX,Mexico,7115139.0,127504120
2022-09-26,MEX,Mexico,7115139.0,127504120
2022-09-27,MEX,Mexico,7115139.0,127504120
2022-09-28,MEX,Mexico,7115139.0,127504120
2022-09-29,MEX,Mexico,7115139.0,127504120
2022-09-30,MEX,Mexico,7115139.0,127504120
2022-10-01,MEX,Mexico,7115139.0,127504120
2022-10-02,MEX,Mexico,7120338.0,127504120
2022-10-03,MEX,Mexico,7120338.0,127504120
2022-10-04,MEX,Mexico,7120338.0,127504120
2022-10-05,MEX,Mexico,7120338.0,127504120
2022-10-06,MEX,Mexico,7120338.0,127504120
2022-10-07,MEX,Mexico,7120338.0,127504120
2022-10-08,MEX,Mexico,7120338.0,127504120
2022-10-09,MEX,Mexico,7124216.0,127504120
2022-10-10,MEX,Mexico,7124216.0,127504120
2022-10-11,MEX,Mexico,7124216.0,127504120
2022-10-12,MEX,Mexico,7124216.0,127504120
2022-10-13,MEX,Mexico,7124216.0,127504120
2022-10-14,MEX,Mexico,7124216.0,127504120
2022-10-15,MEX,Mexico,7124216.0,127504120
2022-10-16,MEX,Mexico,7127083.0,127504120
2022-10-17,MEX,Mexico,7127083.0,127504120
2022-10-18,MEX,Mexico,7127083.0,127504120
2022-10-19,MEX,Mexico,7127083.0,127504120
2022-10-20,MEX,Mexico,7127083.0,127504120
2022-10-21,MEX,Mexico,7127083.0,127504120
2022-10-22,MEX,Mexico,7127083.0,127504120
2022-10-23,MEX,Mexico,7129740.0,127504120
2022-10-24,MEX,Mexico,7129740.0,127504120
2022-10-25,MEX,Mexico,7129740.0,127504120
2022-10-26,MEX,Mexico,7129740.0,127504120
2022-10-27,MEX,Mexico,7129740.0,127504120
2022-10-28,MEX,Mexico,7129740.0,127504120
2022-10-29,MEX,Mexico,7129740.0,127504120
2022-10-30,MEX,Mexico,7132580.0,127504120
2022-10-31,MEX,Mexico,7132580.0,127504120
2022-11-01,MEX,Mexico,7132580.0,127504120
2022-11-02,MEX,Mexico,7132580.0,127504120
2022-11-03,MEX,Mexico,7132580.0,127504120
2022-11-04,MEX,Mexico,7132580.0,127504120
2022-11-05,MEX,Mexico,7132580.0,127504120
2022-11-06,MEX,Mexico,7135476.0,127504120
2022-11-07,MEX,Mexico,7135476.0,127504120
2022-11-08,MEX,Mexico,7135476.0,127504120
2022-11-09,MEX,Mexico,7135476.0,127504120
2022-11-10,MEX,Mexico,7135476.0,127504120
2022-11-11,MEX,Mexico,7135476.0,127504120
2022-11-12,MEX,Mexico,7135476.0,127504120
2022-11-13,MEX,Mexico,7139879.0,127504120
2022-11-14,MEX,Mexico,7139879.0,127504120
2022-11-15,MEX,Mexico,7139879.0,127504120
2022-11-16,MEX,Mexico,7139879.0,127504120
2022-11-17,MEX,Mexico,7139879.0,127504120
2022-11-18,MEX,Mexico,7139879.0,127504120
2022-11-19,MEX,Mexico,7139879.0,127504120
2022-11-20,MEX,Mexico,7145549.0,127504120
2022-11-21,MEX,Mexico,7145549.0,127504120
2022-11-22,MEX,Mexico,7145549.0,127504120
2022-11-23,MEX,Mexico,7145549.0,127504120
2022-11-24,MEX,Mexico,7145549.0,127504120
2022-11-25,MEX,Mexico,7145549.0,127504120
2022-11-26,MEX,Mexico,7145549.0,127504120
2022-11-27,MEX,Mexico,7152968.0,127504120
2022-11-28,MEX,Mexico,7152968.0,127504120
2022-11-29,MEX,Mexico,7152968.0,127504120
2022-11-30,MEX,Mexico,7152968.0,127504120
2022-12-01,MEX,Mexico,7152968.0,127504120
2022-12-02,MEX,Mexico,7152968.0,127504120
2022-12-03,MEX,Mexico,7152968.0,127504120
2022-12-04,MEX,Mexico,7165717.0,127504120
2022-12-05,MEX,Mexico,7165717.0,127504120
2022-12-06,MEX,Mexico,7165717.0,127504120
2022-12-07,MEX,Mexico,7165717.0,127504120
2022-12-08,MEX,Mexico,7165717.0,127504120
2022-12-09,MEX,Mexico,7165717.0,127504120
2022-12-10,MEX,Mexico,7165717.0,127504120
2022-12-11,MEX,Mexico,7184920.0,127504120
2022-12-12,MEX,Mexico,7184920.0,127504120
2022-12-13,MEX,Mexico,7184920.0,127504120
2022-12-14,MEX,Mexico,7184920.0,127504120
2022-12-15,MEX,Mexico,7184920.0,127504120
2022-12-16,MEX,Mexico,7184920.0,127504120
2022-12-17,MEX,Mexico,7184920.0,127504120
2022-12-18,MEX,Mexico,7211640.0,127504120
2022-12-19,MEX,Mexico,7211640.0,127504120
2022-12-20,MEX,Mexico,7211640.0,127504120
2022-12-21,MEX,Mexico,7211640.0,127504120
2022-12-22,MEX,Mexico,7211640.0,127504120
2022-12-23,MEX,Mexico,7211640.0,127504120
2022-12-24,MEX,Mexico,7211640.0,127504120
2022-12-25,MEX,Mexico,7245590.0,127504120
2022-12-26,MEX,Mexico,7245590.0,127504120
2022-12-27,MEX,Mexico,7245590.0,127504120
2022-12-28,MEX,Mexico,7245590.0,127504120
2022-12-29,MEX,Mexico,7245590.0,127504120
2022-12-30,MEX,Mexico,7245590.0,127504120
2022-12-31,MEX,Mexico,7245590.0,127504120
2023-01-01,MEX,Mexico,7276406.0,127504120
2023-01-02,MEX,Mexico,7276406.0,127504120
2023-01-03,MEX,Mexico,7276406.0,127504120
2023-01-04,MEX,Mexico,7276406.0,127504120
2023-01-05,MEX,Mexico,7276406.0,127504120
2023-01-06,MEX,Mexico,7276406.0,127504120
2023-01-07,MEX,Mexico,7276406.0,127504120
2023-01-08,MEX,Mexico,7308338.0,127504120
2023-01-09,MEX,Mexico,7308338.0,127504120
2023-01-10,MEX,Mexico,7308338.0,127504120
2023-01-11,MEX,Mexico,7308338.0,127504120
2023-01-12,MEX,Mexico,7308338.0,127504120
2023-01-13,MEX,Mexico,7308338.0,127504120
2023-01-14,MEX,Mexico,7308338.0,127504120
2023-01-15,MEX,Mexico,7337975.0,127504120
2023-01-16,MEX,Mexico,7337975.0,127504120
2023-01-17,MEX,Mexico,7337975.0,127504120
2023-01-18,MEX,Mexico,7337975.0,127504120
2023-01-19,MEX,Mexico,7337975.0,127504120
2023-01-20,MEX,Mexico,7337975.0,127504120
2023-01-21,MEX,Mexico,7337975.0,127504120
2023-01-22,MEX,Mexico,7363489.0,127504120
2023-01-23,MEX,Mexico,7363489.0,127504120
2023-01-24,MEX,Mexico,7363489.0,127504120
2023-01-25,MEX,Mexico,7363489.0,127504120
2023-01-26,MEX,Mexico,7363489.0,127504120
2023-01-27,MEX,Mexico,7363489.0,127504120
2023-01-28,MEX,Mexico,7363489.0,127504120
2023-01-29,MEX,Mexico,7387085.0,127504120
2023-01-30,MEX,Mexico,7387085.0,127504120
